year,name,scPDSI,month,lon,lat,time,time_new,PRECT,TREFHT,SOILWATER_10CM,temp_c,precip_mmmonth,temp_scaled,precip_scaled,avg_day,solstice,spi,water_year,avg_solstice,PET,soil_scaled
1176,JAN,-2.01,1,240,35.05263,119021,1176-01-01,1.7293888987524042e-8,283.0224304199219,21.68602752685547,9.872430419921898,44.82576025566232,-1.4803111314285708,0.41546939140902034,10.088491906083629,1176-06-01,-0.11213361828421832,1176,14.47100859456779,16.575537606230068,0.5905029314665524
1176,FEB,-2.54,2,240,35.05263,119049,1176-02-01,1.193659615594811e-9,286.90069580078125,18.405595779418945,13.750695800781273,3.09396572362175,-0.805781416772301,-0.5196491843084886,10.913648733567896,1176-06-01,-0.5971618227472203,1176,14.47100859456779,31.051788651055233,-0.06068406691295806
1176,MAR,-2.61,3,240,35.05263,119080,1176-03-01,1.0600517796888198e-8,285.9468688964844,18.427865982055664,12.796868896484398,27.47654212953421,-0.9716763534009745,0.0267112197118681,11.980752155548721,1176-06-01,-0.8948980674919477,1176,14.47100859456779,32.66219927065558,-0.05626328711175021
1176,APR,-3.17,4,240,35.05263,119110,1176-04-01,4.927132923882027e-9,291.2876281738281,16.38302993774414,18.137628173828148,12.771128538702214,-0.04278147963237321,-0.30280505358996235,13.079856136348848,1176-06-01,-1.105401093008883,1176,14.47100859456779,68.73603858396761,-0.4621765169523045
1176,MAY,-3.6,5,240,35.05263,119141,1176-05-01,1.7260823881315446e-9,292.81097412109375,14.37746810913086,19.660974121093773,4.4740055500369635,0.22216741019944553,-0.4887254991091852,14.00483240225569,1176-06-01,-0.8844412250171663,1176,14.47100859456779,89.3496883046208,-0.8602935600091426
1176,JUN,-3.69,6,240,35.05263,119171,1176-06-01,2.0342511009019404e-10,294.9943542480469,13.856849670410156,21.844354248046898,0.527277885353783,0.6019131545954923,-0.5771630655720853,14.47100859456779,1176-06-01,-1.2509544287697285,1176,14.47100859456779,110.24085146758365,-0.9636396999422435
1176,JUL,-0.04,7,240,35.05263,119202,1176-07-01,9.728249455998039e-11,300.3270568847656,13.767022132873535,27.177056884765648,0.2521562258994692,1.5294067721404503,-0.5833279424297154,14.244414096048924,1176-06-01,-0.8509572902912151,1176,14.47100859456779,172.3863630143647,-0.9814710493022798
1176,AUG,-0.06,8,240,35.05263,119233,1176-08-01,6.873977081989224e-11,299.37237548828125,13.75770092010498,26.222375488281273,0.1781734859651607,1.363363217427451,-0.5849857344123232,13.441588519598946,1176-06-01,-0.7387837022558945,1176,14.47100859456779,151.54136863854393,-0.9833213705500105
1176,SEP,0,9,240,35.05263,119263,1176-09-01,1.3957953681753565e-9,295.75921630859375,13.82080078125,22.609216308593773,3.617901594310524,0.7349422634332605,-0.5079089231800189,12.393583267876858,1176-06-01,-0.1785539894281313,1176,14.47100859456779,100.58574725858725,-0.9707956384693784
1176,OCT,0.4,10,240,35.05263,119294,1176-10-01,1.548525574435189e-8,291.0787353515625,18.96885108947754,17.928735351562523,40.137782889360096,-0.07911329346130522,0.31042203442544575,11.29901485202334,1176-06-01,1.2975928881903736,1177,14.47100859456779,59.98160053235556,0.05112576877863896
1176,NOV,0.47,11,240,35.05263,119324,1176-11-01,1.175026476119001e-8,286.6385192871094,20.577402114868164,13.488519287109398,30.456686261004506,-0.8513806297166917,0.09348975552378423,10.341460736065331,1176-06-01,1.061907917316688,1177,14.47100859456779,30.331747924631493,0.3704335900076412
1176,DEC,0.42,12,240,35.05263,119355,1176-12-01,1.4488938049339595e-8,284.9844970703125,21.033790588378906,11.834497070312523,37.55532742388823,-1.139057470872906,0.2525548349961988,9.845531363203861,1176-06-01,0.6668271147469644,1177,14.47100859456779,23.110013086549117,0.4610296648666008
1177,JAN,0.21,1,240,35.05263,119386,1177-01-01,8.0851449979491e-9,284.7411804199219,21.435998916625977,11.591180419921898,20.95669583468407,-1.1813764703846772,-0.11938432804743941,10.088491906083629,1177-06-01,0.14519415914356393,1177,14.46626781048572,22.695761073631434,0.5408706291540367
1177,FEB,0.4,2,240,35.05263,119414,1177-02-01,3.5985699753382505e-8,283.59307861328125,27.22803497314453,10.443078613281273,93.27493376076745,-1.3810607900425664,1.501109791751734,10.896458800485304,1177-06-01,0.2890123180090787,1177,14.46626781048572,18.118301133184175,1.6906273881835727
1177,MAR,0.65,3,240,35.05263,119445,1177-03-01,3.781740431918479e-8,286.9313659667969,28.875568389892578,13.781365966796898,98.02271199532697,-0.80044708910275,1.607497155878028,11.944067854103979,1177-06-01,0.35310252195944714,1177,14.46626781048572,37.76325709102552,2.0176734671701193
1177,APR,0.75,4,240,35.05263,119475,1177-04-01,1.2933300652662183e-8,287.5522155761719,24.18819236755371,14.402215576171898,33.52311529170038,-0.692465435262605,0.16220174789980282,13.045324282057523,1177-06-01,0.3374383394373376,1177,14.46626781048572,43.76148516078431,1.0871988963615096
1177,MAY,0.89,5,240,35.05263,119506,1177-05-01,1.2931048454234428e-9,290.21295166015625,17.533771514892578,17.062951660156273,3.351727759337564,-0.22969525961569545,-0.5138732987896535,13.979989855464412,1177-06-01,0.3508845363013711,1177,14.46626781048572,67.69843592714854,-0.23374684329140025
1177,JUN,1.17,6,240,35.05263,119536,1177-06-01,6.760213500101031e-10,296.0680847167969,14.783262252807617,22.918084716796898,1.7522473392261873,0.7886623931283111,-0.5497141695002152,14.46626781048572,1177-06-01,0.6471835536440629,1177,14.46626781048572,121.10018067752252,-0.779740788079854
1177,JUL,1.11,7,240,35.05263,119567,1177-07-01,8.961789643713303e-11,298.57940673828125,14.077038764953613,25.429406738281273,0.2322895875650488,1.2254456351731093,-0.58377311050245,14.262317442433304,1177-06-01,0.7925812007808333,1177,14.46626781048572,151.35052380583247,-0.9199307352110909
1177,AUG,1.08,8,240,35.05263,119598,1177-08-01,3.872045462038898e-10,298.5035705566406,14.15912914276123,25.353570556640648,1.0036341837604823,1.2122557801891947,-0.5664889589755397,13.473135269755607,1177-06-01,0.20658115235988114,1177,14.46626781048572,141.86671281254766,-0.903635262286786
1177,SEP,0.97,9,240,35.05263,119628,1177-09-01,4.894450955639229e-10,297.55999755859375,14.212950706481934,24.409997558593773,1.2686416877016882,1.0481442605724307,-0.5605507183027192,12.429554580453303,1177-06-01,-0.3249696254645894,1177,14.46626781048572,116.8696809124841,-0.8929513324794477
1177,OCT,1.44,10,240,35.05263,119659,1177-10-01,1.8631315157335848e-8,291.3047180175781,18.600696563720703,18.154718017578148,48.29236888781452,-0.039809117945857224,0.4931485366032033,11.333977833361352,1177-06-01,1.523301420628383,1178,14.46626781048572,61.470831028848664,-0.021955294637714014
1177,NOV,1.45,11,240,35.05263,119689,1177-11-01,1.114202419216781e-8,286.80120849609375,21.306093215942383,13.651208496093773,28.880126706098963,-0.8230848080188048,0.05816249145453373,10.367725127067954,1177-06-01,1.167596781448023,1178,14.46626781048572,31.052188255421942,0.5150835042224965
1177,DEC,1.23,12,240,35.05263,119720,1177-12-01,7.759144438068688e-9,284.83441162109375,18.961599349975586,11.684411621093773,20.11170238347404,-1.1651611758269873,-0.13831878992349114,9.850662733582775,1177-06-01,0.4818047098210534,1178,14.46626781048572,22.539655644998664,0.04968625140931794
1178,JAN,1.41,1,240,35.05263,119751,1178-01-01,3.8135187452326136e-8,286.7012939453125,28.48666000366211,13.551293945312523,98.84640587642934,-0.8404625083074714,1.6259543408028772,10.088491906083629,1178-06-01,0.7565665981616215,1178,14.46626781048572,30.817591672939937,1.9404726277160014
1178,FEB,2.02,2,240,35.05263,119779,1178-02-01,8.814740226625872e-8,285.7408447265625,32.47516632080078,12.590844726562523,228.4780666741426,-1.00750923508967,4.530717372739656,10.896458800485304,1178-06-01,1.331829842569633,1178,14.46626781048572,26.130980621482028,2.732217024990801
1178,MAR,3.2,3,240,35.05263,119810,1178-03-01,9.663880717880602e-8,285.5343322753906,33.232086181640625,12.384332275390648,250.4877882074652,-1.04342704139798,5.023907269866594,11.944067854103979,1178-06-01,1.7771675281282626,1178,14.46626781048572,30.632425783518,2.882470531279815
1178,APR,3.39,4,240,35.05263,119840,1178-04-01,2.0755367202696107e-8,286.4462585449219,27.271047592163086,13.296258544921898,53.79791178938831,-0.8848196986899965,0.6165157556361296,13.045324282057523,1178-06-01,1.8298649451191005,1178,14.46626781048572,37.42406633720042,1.6991656722960289
1178,MAY,3.61,5,240,35.05263,119871,1178-05-01,7.67638574927787e-9,292.0829162597656,20.97845458984375,18.932916259765648,19.89719186212824,0.09553949456513858,-0.14312550325673387,13.979989855464412,1178-06-01,2.0187912019619065,1178,14.46626781048572,82.98638908832228,0.45004510991690555
1178,JUN,4.01,6,240,35.05263,119901,1178-06-01,3.403416881653243e-9,295.0191955566406,16.783390045166016,21.869195556640648,8.821656557245205,0.6062336946183924,-0.39130411421149225,14.46626781048572,1178-06-01,2.278065715518896,1178,14.46626781048572,110.48644621362794,-0.3827024364972915
1178,JUL,3.94,7,240,35.05263,119932,1178-07-01,1.142924976882398e-9,298.304931640625,14.561117172241211,25.154931640625023,2.9624615400791754,1.1777073833721723,-0.522595906494634,14.262317442433304,1178-06-01,2.6890059328416256,1178,14.46626781048572,148.16849603194103,-0.8238380287347937
1178,AUG,3.89,8,240,35.05263,119963,1178-08-01,1.3934665643589028e-9,300.1707763671875,14.459320068359375,27.020776367187523,3.611865334818276,1.502225586075007,-0.508044182601339,13.473135269755607,1178-06-01,1.4689422256267703,1178,14.46626781048572,160.70716469052925,-0.8440454147205991
1178,SEP,4.02,9,240,35.05263,119993,1178-09-01,6.6481811167307114e-9,296.4892578125,15.626215934753418,23.339257812500023,17.232085454566004,0.8619151853347523,-0.20284473018961272,12.429554580453303,1178-06-01,1.895198704949513,1178,14.46626781048572,107.04326669814854,-0.6124090097710403
1178,OCT,3.68,10,240,35.05263,120024,1178-10-01,6.040474787027961e-10,294.6251525878906,16.219837188720703,21.475152587890648,1.5656910647976474,0.5376995265892952,-0.553894489076476,11.333977833361352,1178-06-01,0.9517374014680352,1179,14.46626781048572,85.40754057262569,-0.49457133707831885
1178,NOV,4.15,11,240,35.05263,120054,1178-11-01,3.459172859265891e-8,287.4343566894531,26.386432647705078,14.284356689453148,89.6617605121719,-0.7129641153221133,1.4201464528890073,10.367725127067954,1178-06-01,1.812724155882005,1179,14.46626781048572,33.9346768160161,1.5235638629142552
1178,DEC,-0.08,12,240,35.05263,120085,1178-12-01,2.1053921273050946e-8,284.9336242675781,25.200958251953125,11.783624267578148,54.57176393974805,-1.147905554679017,0.633856095987531,9.850662733582775,1178-06-01,1.3548587163776138,1179,14.46626781048572,22.915904106652842,1.2882394992756192
1179,JAN,-0.95,1,240,35.05263,120116,1179-01-01,1.927233705956155e-9,285.0745849609375,25.760112762451172,11.924584960937523,4.995389765838354,-1.123388878553986,-0.47704241500630884,10.088491906083629,1179-06-01,0.4984149618311761,1179,14.46626781048572,23.991547861296944,1.399235299632119
1179,FEB,-0.9,2,240,35.05263,120144,1179-02-01,3.373225609948349e-8,285.52734375,27.218801498413086,12.377343750000023,87.43400780986121,-1.044642525016216,1.3702273694324798,10.896458800485304,1179-06-01,0.38916496009585494,1179,14.46626781048572,25.27045686006081,1.6887944835058024
1179,MAR,-0.41,3,240,35.05263,120175,1179-03-01,3.506935541963685e-8,286.1072082519531,29.23204231262207,12.957208251953148,90.89976924769871,-0.9437892314349834,1.4478875308482317,11.944067854103979,1179-06-01,0.5981186008649142,1179,14.46626781048572,33.468291529964624,2.0884358550552458
1179,APR,-0.57,4,240,35.05263,120205,1179-04-01,5.902667687962548e-9,290.6958923339844,23.18296241760254,17.545892333984398,15.299714647198925,-0.14569950302798923,-0.24614494906124146,13.045324282057523,1179-06-01,0.1673617277372415,1179,14.46626781048572,64.4139536419027,0.8876542253585487
1179,MAY,-0.46,5,240,35.05263,120236,1179-05-01,1.871065746783529e-9,294.67974853515625,16.695383071899414,21.529748535156273,4.849802415662907,0.5471951606199686,-0.4803047102673963,13.979989855464412,1179-06-01,0.06600168210959907,1179,14.46626781048572,106.73411654615374,-0.4001723920306532
1179,JUN,-0.87,6,240,35.05263,120266,1179-06-01,1.5761869587294086e-10,296.56182861328125,14.46735954284668,23.411828613281273,0.4085476597026627,0.8745371069249934,-0.5798235511982246,14.46626781048572,1179-06-01,0.4286890599915453,1179,14.46626781048572,126.26113737387821,-0.8424495268427221
1179,JUL,-0.85,7,240,35.05263,120297,1179-07-01,2.2425661327929447e-10,299.8507080078125,14.08383560180664,26.700708007812523,0.5812731416199313,1.446557497917543,-0.5759531495428013,14.262317442433304,1179-06-01,0.4479651269782332,1179,14.46626781048572,166.5200124437335,-0.9185815189708029
1179,AUG,-0.85,8,240,35.05263,120328,1179-08-01,4.703188533072833e-11,300.2377624511719,14.267098426818848,27.087762451171898,0.12190664677724783,1.5138761823284044,-0.5862465516647691,13.473135269755607,1179-06-01,-0.5688678332666756,1179,14.46626781048572,161.48814869123905,-0.8822026584663876
1179,SEP,-0.97,9,240,35.05263,120358,1179-09-01,6.25700269374363e-10,299.5681457519531,14.416163444519043,26.418145751953148,1.6218150982183488,1.397412682104237,-0.5526368717900784,12.429554580453303,1179-06-01,-0.327698446778848,1179,14.46626781048572,136.43562053496913,-0.8526122847250551
1179,OCT,-0.28,10,240,35.05263,120389,1179-10-01,1.5086243365658447e-8,295.174072265625,17.039669036865234,22.024072265625023,39.103542803786695,0.6331707224024435,0.28724696786968545,11.333977833361352,1179-06-01,1.2086151371117413,1180,14.46626781048572,89.73423757097079,-0.331829392885653
1179,NOV,-0.77,11,240,35.05263,120419,1179-11-01,4.998385594312538e-10,288.8433532714844,18.35088539123535,15.693353271484398,1.2955815460458098,-0.4679035098463222,-0.5599470547831588,10.367725127067954,1179-06-01,0.2516897712518108,1180,14.46626781048572,40.797774676900126,-0.07154443414641522
1179,DEC,-1.01,12,240,35.05263,120450,1179-12-01,7.495911447108483e-9,283.1936340332031,20.29834747314453,10.043634033203148,19.42940247090519,-1.4505344366761517,-0.1536076441318502,9.850662733582775,1179-06-01,-0.20463943323300288,1180,14.46626781048572,16.76014449196794,0.31503943200698054
1180,JAN,-1.24,1,240,35.05263,120481,1180-01-01,8.216274771655208e-9,282.3844909667969,19.923274993896484,9.234490966796898,21.296584208130298,-1.5912651469552317,-0.11176817026548848,10.088491906083629,1180-06-01,-0.4860759750156404,1180,14.47100859456779,14.543364370944502,0.2405851099113726
1180,FEB,-1.28,2,240,35.05263,120509,1180-02-01,1.840834507049749e-8,285.0499267578125,23.0368595123291,11.899926757812523,47.71443042272949,-1.1276775718445304,0.48019819501394484,10.913648733567896,1180-06-01,-0.4305332815216603,1180,14.47100859456779,23.39725284714155,0.8586518501639169
1180,MAR,-1.36,3,240,35.05263,120540,1180-03-01,1.6375265587953436e-8,287.2131042480469,23.04363441467285,14.063104248046898,42.444688403975306,-0.7514455835850435,0.3621147599200462,11.980752155548721,1180-06-01,-0.6678637211970594,1180,14.47100859456779,39.28962260096337,0.8599967122617149
1180,APR,-0.81,4,240,35.05263,120570,1180-04-01,2.1183478082775764e-8,288.0381774902344,21.44715118408203,14.888177490234398,54.90757519055478,-0.6079442075910325,0.6413808943357833,13.079856136348848,1180-06-01,-0.2698670411108198,1180,14.47100859456779,46.69933375221904,0.5430844266444155
1180,MAY,-0.3,5,240,35.05263,120601,1180-05-01,1.1067586846991162e-8,289.6312561035156,18.984590530395508,16.481256103515648,28.687185107401092,-0.33086702052048333,0.053839090675962174,14.00483240225569,1180-06-01,0.008815186998493534,1180,14.47100859456779,63.253440119912355,0.05425014998106849
1180,JUN,-0.3,6,240,35.05263,120631,1180-06-01,1.2532140603038755e-10,296.8800354003906,14.441551208496094,23.730035400390648,0.32483308443076453,0.9298814199701759,-0.5816994124036408,14.47100859456779,1180-06-01,0.23716477400588595,1180,14.47100859456779,129.64307975569298,-0.8475726487586303
1180,JUL,-0.32,7,240,35.05263,120662,1180-07-01,8.277926955013726e-11,299.08245849609375,13.890359878540039,25.932458496093773,0.21456386667395577,1.3129392245311977,-0.5841703052806547,14.244414096048924,1180-06-01,0.6550676326268454,1180,14.47100859456779,157.26831630754668,-0.9569877060806967
1180,AUG,-0.31,8,240,35.05263,120693,1180-08-01,2.334309967544357e-10,301.7748718261719,13.91252613067627,28.624871826171898,0.6050531435874973,1.7812188848756136,-0.5754202915188456,13.441588519598946,1180-06-01,1.3791952782184242,1180,14.47100859456779,179.91769514325648,-0.9525875611286808
1180,SEP,-0.47,9,240,35.05263,120723,1180-09-01,1.325203280444498e-10,297.3903503417969,14.003979682922363,24.240350341796898,0.3434926902912139,1.0186382630450337,-0.5812812912983459,12.393583267876858,1180-06-01,1.0961189472547994,1180,14.47100859456779,115.28465138656902,-0.9344334372927512
1180,OCT,-0.56,10,240,35.05263,120754,1180-10-01,3.6536536018871857e-9,293.7485656738281,14.794398307800293,20.598565673828148,9.470270136091585,0.38523860322592884,-0.3767700973343559,11.29901485202334,1180-06-01,-0.2048383487980358,1181,14.47100859456779,78.7151770373795,-0.777530208868707
1180,NOV,-0.78,11,240,35.05263,120784,1180-11-01,6.043219258344834e-9,289.62005615234375,16.936159133911133,16.470056152343773,15.66402431762981,-0.33281497898289647,-0.23798156323147837,10.341460736065331,1180-06-01,-0.34026264134422374,1181,14.47100859456779,44.84491973073198,-0.35237678060676886
1180,DEC,-1.34,12,240,35.05263,120815,1180-12-01,2.757017281140861e-9,286.2825927734375,16.3785457611084,13.132592773437523,7.146188792717112,-0.913285369627113,-0.42884769572278314,9.845531363203861,1180-06-01,-0.9477091988581665,1181,14.47100859456779,28.333582515044966,-0.46306665512570633
1181,JAN,-0.95,1,240,35.05263,120846,1181-01-01,2.9891111807955895e-8,283.9396667480469,21.533206939697266,10.789666748046898,77.47776180622168,-1.3207802334822771,1.1471295926218428,10.088491906083629,1181-06-01,-0.11579797426815826,1181,14.46626781048572,19.72484585684806,0.5601670528067053
1181,FEB,-1.33,2,240,35.05263,120874,1181-02-01,1.1977677516483709e-8,282.4712829589844,25.925146102905273,9.321282958984398,31.046140122725774,-1.5761697958187113,0.10669813205791034,10.896458800485304,1181-06-01,-0.32172115856489436,1181,14.46626781048572,14.503951721219979,1.4319954891062117
1181,MAR,-1.8,3,240,35.05263,120905,1181-03-01,8.425443454029846e-9,287.6268005371094,19.84682273864746,14.476800537109398,21.83874943284536,-0.679493199616453,-0.09961942903774519,11.944067854103979,1181-06-01,-0.4859843512981041,1181,14.46626781048572,41.58448792024113,0.22540884091755503
1181,APR,-1.37,4,240,35.05263,120935,1181-04-01,1.5131305985960353e-8,286.252685546875,20.323366165161133,13.102685546875023,39.220345115609234,-0.918487002578516,0.28986425314813535,13.045324282057523,1181-06-01,-0.3365673137150596,1181,14.46626781048572,36.3647360485591,0.32000580479324664
1181,MAY,-1.23,5,240,35.05263,120966,1181-05-01,6.852360900921894e-10,293.0810852050781,15.696043968200684,19.931085205078148,1.776131945518955,0.2691466482125759,-0.5491789675212799,13.979989855464412,1181-06-01,-0.16149657417670185,1181,14.46626781048572,91.76895158121867,-0.5985476918092195
1181,JUN,-1.36,6,240,35.05263,120996,1181-06-01,1.8493838405131413e-10,297.2879943847656,14.067509651184082,24.137994384765648,0.4793602914610062,1.0008359396582933,-0.5782367944317062,14.46626781048572,1181-06-01,-0.5443913665098212,1181,14.46626781048572,134.04287963699244,-0.9218223261572056
1181,JUL,-1.26,7,240,35.05263,121027,1181-07-01,2.1702059593842193e-10,299.0812683105469,13.911105155944824,25.931268310546898,0.5625173846723897,1.312732220770887,-0.5763734251844304,14.262317442433304,1181-06-01,-0.4043876122993275,1181,14.46626781048572,157.25418418372757,-0.9528696338378192
1181,AUG,-1.06,8,240,35.05263,121058,1181-08-01,7.438005766857714e-10,300.3736877441406,13.972593307495117,27.223687744140648,1.9279310947695194,1.5375170733136583,-0.5457774793793471,13.473135269755607,1181-06-01,0.3421410587088982,1181,14.46626781048572,163.07858056732786,-0.9406638365749348
1181,SEP,-1.16,9,240,35.05263,121088,1181-09-01,3.1607938488775744e-11,296.3901062011719,13.969862937927246,23.240106201171898,0.08192777656290673,0.8446701797642338,-0.5871423910264081,12.429554580453303,1181-06-01,-0.6766132076207835,1181,14.46626781048572,106.15469561477228,-0.9412058326596753
1181,OCT,-0.75,10,240,35.05263,121119,1181-10-01,9.938827538746864e-9,294.52410888671875,16.53766632080078,21.374108886718773,25.76144098043187,0.5201254381177695,-0.011720459580731422,11.333977833361352,1181-06-01,0.7480582563862186,1182,14.46626781048572,84.62249650436658,-0.431480191018498
1181,NOV,-0.89,11,240,35.05263,121149,1181-11-01,6.131973151468628e-9,288.76409912109375,18.599653244018555,15.614099121093773,15.894074408606684,-0.48168783716754004,-0.23282664200582126,10.367725127067954,1181-06-01,0.29753407196540355,1182,14.46626781048572,40.39533979132952,-0.02216240037180623
1181,DEC,-1.11,12,240,35.05263,121180,1181-12-01,6.177601097334673e-9,282.2483825683594,18.558635711669922,9.098382568359398,16.012342044291472,-1.6149378846728413,-0.23017652201277555,9.850662733582775,1181-06-01,-0.24570466967745444,1182,14.46626781048572,13.811118185897769,-0.03030464682821037
1182,JAN,-0.86,1,240,35.05263,121211,1182-01-01,2.156728129421026e-8,281.5259094238281,24.5233097076416,8.375909423828148,55.902393114592996,-1.7405944749703046,0.663672596158254,10.088491906083629,1182-06-01,-0.07257176760787319,1182,14.46626781048572,12.013911369098192,1.1537218639456666
1182,FEB,-1.18,2,240,35.05263,121239,1182-02-01,1.3944559285050673e-8,285.7508850097656,23.887893676757813,12.600885009765648,36.144297666851344,-1.0057629725988417,0.22093673298330085,10.896458800485304,1182-06-01,-0.24478656080305813,1182,14.46626781048572,26.171795397048204,1.0275876567039586
1182,MAR,-1.83,3,240,35.05263,121270,1182-03-01,5.594427587851669e-9,289.71893310546875,18.968366622924805,16.568933105468773,14.500756307711526,-0.31561774351091115,-0.26404786440089845,11.944067854103979,1182-06-01,-0.6115049842477525,1182,14.46626781048572,54.16403988471103,0.05102959902277165
1182,APR,-2.05,4,240,35.05263,121300,1182-04-01,6.489437431866918e-9,289.0198974609375,17.28912925720215,15.869897460937523,16.82062182339905,-0.43719795206686685,-0.21206473352402436,13.045324282057523,1182-06-01,-0.63966129189947,1182,14.46626781048572,52.91881268028112,-0.2823099196567927
1182,MAY,-2.43,5,240,35.05263,121331,1182-05-01,7.677563584884695e-10,293.7405090332031,14.865057945251465,20.590509033203148,1.9900244812021128,0.38383734700228556,-0.544386101900055,13.979989855464412,1182-06-01,-0.5453975241123228,1182,14.46626781048572,97.80787475947166,-0.7635038121133503
1182,JUN,-2.75,6,240,35.05263,121361,1182-06-01,3.8342518049461205e-10,299.285888671875,13.949670791625977,26.135888671875023,0.9938380678420344,1.3483209441781898,-0.5667084685860884,14.46626781048572,1182-06-01,-0.8692923843929286,1182,14.46626781048572,156.62611614245657,-0.945214104787586
1182,JUL,-2.5,7,240,35.05263,121392,1182-07-01,4.973864098367642e-10,299.6537170410156,13.906493186950684,26.503717041015648,1.2892255742968928,1.4122957216917205,-0.5600894782594505,14.262317442433304,1182-06-01,-1.1478428802510725,1182,14.46626781048572,164.12307256197937,-0.9537851396239891
1182,AUG,-2.3,8,240,35.05263,121423,1182-08-01,2.209731980729046e-10,298.9964599609375,13.885749816894531,25.846459960937523,0.5727625294049687,1.2979818759015511,-0.5761438538166572,13.473135269755607,1182-06-01,-0.5476847899725436,1182,14.46626781048572,147.3170058064807,-0.9579028332457805
1182,SEP,-2.25,9,240,35.05263,121453,1182-09-01,5.883768472436657e-10,297.4664001464844,13.934483528137207,24.316400146484398,1.5250727880555814,1.0318652725500297,-0.5548046561450399,12.429554580453303,1182-06-01,-0.46746664712599056,1182,14.46626781048572,115.99388215751367,-0.9482288751855921
1182,OCT,-1.76,10,240,35.05263,121484,1182-10-01,9.675282797161344e-9,293.8854064941406,16.75266456604004,20.735406494140648,25.078333010242204,0.4090387278729604,-0.027027420599496053,11.333977833361352,1182-06-01,0.7737409609637189,1183,14.46626781048572,79.74229783819584,-0.3888016435731443
1182,NOV,-2.09,11,240,35.05263,121514,1182-11-01,1.4550436411298051e-9,289.0924072265625,16.025238037109375,15.942407226562523,3.771473117808455,-0.4245866460540776,-0.5044677199934678,10.367725127067954,1182-06-01,-0.10289500770157738,1183,14.46626781048572,42.07511608907889,-0.5332005320079207
1182,DEC,-2.37,12,240,35.05263,121545,1182-12-01,5.240524458827167e-9,285.1647033691406,16.19446563720703,12.014703369140648,13.583439397280017,-1.10771497844634,-0.2846029373946012,9.850662733582775,1182-06-01,-0.6118576846168752,1183,14.46626781048572,23.80404669826879,-0.49960775476551195
1183,JAN,-2.24,1,240,35.05263,121576,1183-01-01,2.157682388315152e-8,287.4373474121094,19.057167053222656,14.287347412109398,55.92712750512874,-0.7124439520269731,0.6642268399502689,10.088491906083629,1183-06-01,-0.24574897323114894,1183,14.46626781048572,34.180214153608645,0.06865706092794753
1183,FEB,-2.64,2,240,35.05263,121604,1183-02-01,5.86916470979304e-9,288.0420227050781,23.102930068969727,14.892022705078148,15.21287492778356,-0.6072754262115664,-0.24809083793676195,10.896458800485304,1183-06-01,-0.5801481747409737,1183,14.46626781048572,36.29852653743713,0.8717672845861368
1183,MAR,-3.25,3,240,35.05263,121635,1183-03-01,1.9131971562558192e-9,289.0959777832031,17.547733306884766,15.945977783203148,4.959007029015083,-0.42396563477314475,-0.4778576728551598,11.944067854103979,1183-06-01,-1.066298002650796,1183,14.46626781048572,50.24859077439927,-0.23097533694120828
1183,APR,-2.93,4,240,35.05263,121665,1183-04-01,1.8713009808379866e-8,289.16595458984375,19.44072151184082,16.015954589843773,48.50412142332061,-0.411794875224607,0.49789344948383674,13.045324282057523,1183-06-01,-0.6502438544907558,1183,14.46626781048572,53.87660980085833,0.1447951109934057
1183,MAY,-3.26,5,240,35.05263,121696,1183-05-01,6.970738652967157e-9,294.37774658203125,17.926918029785156,21.227746582031273,18.06815458849087,0.4946692833882504,-0.18411024281651572,13.979989855464412,1183-06-01,-0.3909413390984107,1183,14.46626781048572,103.82239081615351,-0.15570470778398643
1183,JUN,-3.59,6,240,35.05263,121726,1183-06-01,1.3691096867329833e-10,299.9114074707031,15.212923049926758,26.761407470703148,0.35487323080118927,1.4571146896934009,-0.5810262781853964,14.46626781048572,1183-06-01,-0.6361668409856526,1183,14.46626781048572,164.0498205352555,-0.6944503305002988
1183,JUL,-3.28,7,240,35.05263,121757,1183-07-01,4.5798312364730975e-10,299.5429992675781,14.36487102508545,26.392999267578148,1.1870922564938269,1.3930390641940777,-0.5623780633478291,14.262317442433304,1183-06-01,-0.2141633759749024,1183,14.46626781048572,162.78334945226226,-0.8627941629722359
1183,AUG,-3.01,8,240,35.05263,121788,1183-08-01,3.0323940580778697e-10,300.0134582519531,14.23798656463623,26.863458251953148,0.7859965398537838,1.474863935192882,-0.5713657443109101,13.473135269755607,1183-06-01,1.025544709970349,1183,14.46626781048572,158.88029315082431,-0.8879815521034067
1183,SEP,-2.94,9,240,35.05263,121818,1183-09-01,2.511834351626163e-10,296.6441345214844,14.246500015258789,23.494134521484398,0.6510674639415015,0.8888522131188035,-0.5743892108717142,12.429554580453303,1183-06-01,0.6588044283110218,1183,14.46626781048572,108.4384821061251,-0.886291576885636
1183,OCT,-2.65,10,240,35.05263,121849,1183-10-01,6.342278258131273e-9,294.5759582519531,15.39062213897705,21.425958251953148,16.43918524507626,0.5291433711631099,-0.22061189603758252,11.333977833361352,1183-06-01,0.32248502914452326,1184,14.46626781048572,85.02488942076738,-0.6591759077040132
1183,NOV,-2.53,11,240,35.05263,121879,1183-11-01,6.5601968302075875e-9,286.81231689453125,18.029375076293945,13.662316894531273,17.004030183898067,-0.8211527729225694,-0.20795495183915472,10.367725127067954,1183-06-01,0.034603004275350194,1184,14.46626781048572,31.1016815722471,-0.13536631890239326
